comp_code,comp_name,employee_id,employee_name,date,func_code,func,salary
1,The Meadows at Sunset Ridge,30995,Kory McClure,1/9/2022 0:00,2,Bricklayer,1683
1,The Meadows at Sunset Ridge,31512,Darrion Donovan,1/9/2022 0:00,2,Bricklayer,"1589,28"
1,The Meadows at Sunset Ridge,31880,Donnell Cherry,1/9/2022 0:00,2,Bricklayer,"1922,52"
1,The Meadows at Sunset Ridge,30761,Deangelo Jefferson,1/9/2022 0:00,2,Bricklayer,"1508,06"
1,The Meadows at Sunset Ridge,31876,Kylan Bray,1/9/2022 0:00,2,Bricklayer,"1922,52"
1,The Meadows at Sunset Ridge,31477,Chaim Mayer,1/9/2022 0:00,7,General Services Assistant,"1254,73"
1,The Meadows at Sunset Ridge,30081,Carter Wells,1/9/2022 0:00,7,General Services Assistant,1221
1,The Meadows at Sunset Ridge,30985,Daryl Mercado,1/9/2022 0:00,7,General Services Assistant,"1098,9"
1,The Meadows at Sunset Ridge,31717,Freddie Bernard,1/9/2022 0:00,7,General Services Assistant,"1046,77"
1,The Meadows at Sunset Ridge,31286,Cristobal Rangel,1/9/2022 0:00,7,General Services Assistant,"1172,39"
1,The Meadows at Sunset Ridge,29128,Ivan Alvarez,1/9/2022 0:00,7,General Services Assistant,1221
1,The Meadows at Sunset Ridge,29737,Clayton Kennedy,1/9/2022 0:00,7,General Services Assistant,1221
1,The Meadows at Sunset Ridge,31760,Kavon Rosario,1/9/2022 0:00,7,General Services Assistant,1298
1,The Meadows at Sunset Ridge,31151,Clifton Barron,1/9/2022 0:00,7,General Services Assistant,1298
1,The Meadows at Sunset Ridge,29393,Corey Harrison,1/9/2022 0:00,7,General Services Assistant,1221
1,The Meadows at Sunset Ridge,31207,Draven Eaton,1/9/2022 0:00,7,General Services Assistant,1298
1,The Meadows at Sunset Ridge,31721,Sabastian Mullen,1/9/2022 0:00,7,General Services Assistant,"1046,77"
1,The Meadows at Sunset Ridge,31206,Jameson Clay,1/9/2022 0:00,7,General Services Assistant,1298
1,The Meadows at Sunset Ridge,31485,Sonny Walls,1/9/2022 0:00,7,General Services Assistant,"1254,73"
1,The Meadows at Sunset Ridge,31122,Emmett Beasley,1/9/2022 0:00,7,General Services Assistant,1298
1,The Meadows at Sunset Ridge,30537,Roderick Flowers,1/9/2022 0:00,7,General Services Assistant,1221
1,The Meadows at Sunset Ridge,32016,Treyvon Davila,1/9/2022 0:00,7,General Services Assistant,1298
1,The Meadows at Sunset Ridge,31688,Mekhi Rubio,1/9/2022 0:00,7,General Services Assistant,"1130,52"
1,The Meadows at Sunset Ridge,29733,Scott Olson,1/9/2022 0:00,27,Safety Technician,2500
1,The Meadows at Sunset Ridge,32063,Amber Frey,1/9/2022 0:00,10,Watchman,1298
1,The Meadows at Sunset Ridge,31687,Alessandro Benjamin,1/9/2022 0:00,10,Watchman,"1130,52"
1,The Arbors at Willow Creek,23831,Alan Tucker,1/9/2022 0:00,2,Bricklayer,1859
1,The Arbors at Willow Creek,23832,Raymond Freeman,1/9/2022 0:00,7,General Services Assistant,1212
1,The Retreat at Oak Forest,23465,Brett Burns,1/9/2022 0:00,3,Carpenter,1870
1,The Villas at Hunter's Glen,27040,Andres Henry,1/9/2022 0:00,13,Engineering Assistant,3000
1,The Villas at Hunter's Glen,32261,Danielle Braun,1/9/2022 0:00,20,Trainee,950
1,The Villas at Hunter's Glen,23656,Max Vasquez,1/9/2022 0:00,96,Construction Foreman,"3884,5"
1,The Villas at Hunter's Glen,24921,Colton Jenkins,1/9/2022 0:00,2,Bricklayer,"1290,45"
1,The Villas at Hunter's Glen,24404,Tristan Powell,1/9/2022 0:00,2,Bricklayer,"1739,3"
1,The Villas at Hunter's Glen,23706,Paul Long,1/9/2022 0:00,4,Painter,"1970,58"
1,The Villas at Hunter's Glen,18003,Wyatt Gutierrez,1/9/2022 0:00,7,General Services Assistant,1212
1,The Villas at Hunter's Glen,30799,Bernard Farrell,1/9/2022 0:00,7,General Services Assistant,1212
1,The Parkview at Golden Gate,9875,Dawson Crawford,1/9/2022 0:00,225,Administrative Analyst,"2829,86"
1,The Parkview at Golden Gate,30157,Cesar Porter,1/9/2022 0:00,13,Engineering Assistant,"2596,77"
1,The Parkview at Golden Gate,28165,Derick Davenport,1/9/2022 0:00,13,Engineering Assistant,"2596,77"
1,The Parkview at Golden Gate,30399,Dillon Jimenez,1/9/2022 0:00,13,Engineering Assistant,"2596,77"
1,The Parkview at Golden Gate,29896,Wesley Mason,1/9/2022 0:00,221,Tiler,1859
1,The Parkview at Golden Gate,24863,Martin Wagner,1/9/2022 0:00,232,Carpenter B,1859
1,The Parkview at Golden Gate,30973,Cortez Oneal,1/9/2022 0:00,17,Electrician,"1673,1"
1,The Parkview at Golden Gate,31576,Xzavier Giles,1/9/2022 0:00,17,Electrician,"1189,32"
1,The Parkview at Golden Gate,31700,Johnnie Haley,1/9/2022 0:00,240,Plumber,"1692,58"
1,The Parkview at Golden Gate,30128,Edgar Romero,1/9/2022 0:00,107,Foreman,1859
1,The Parkview at Golden Gate,28359,Sergio Hicks,1/9/2022 0:00,107,Foreman,2640
1,The Parkview at Golden Gate,32244,Gabrielle Gay,1/9/2022 0:00,20,Trainee,950
1,The Parkview at Golden Gate,29883,Hector Holmes,1/9/2022 0:00,226,Plasterer,1859
1,The Parkview at Golden Gate,29881,Roberto Stone,1/9/2022 0:00,226,Plasterer,1859
1,The Parkview at Golden Gate,23307,Brady Meyer,1/9/2022 0:00,98,Construction Foreman II,"5012,74"
1,The Parkview at Golden Gate,25835,Conner Mills,1/9/2022 0:00,101,Tower Crane Operator,"1349,18"
1,The Parkview at Golden Gate,29862,Andre Rice,1/9/2022 0:00,233,Bricklayer A,1212
1,The Parkview at Golden Gate,28445,Emmanuel Rose,1/9/2022 0:00,233,Bricklayer A,1212
1,The Parkview at Golden Gate,28361,Griffin Hudson,1/9/2022 0:00,231,Bricklayer B,1859
1,The Parkview at Golden Gate,28219,Shaun Fleming,1/9/2022 0:00,231,Bricklayer B,1859
1,The Parkview at Golden Gate,30063,Cory Elliott,1/9/2022 0:00,231,Bricklayer B,1859
1,The Parkview at Golden Gate,31421,Colt Lowery,1/9/2022 0:00,231,Bricklayer B,"2098,8"
1,The Parkview at Golden Gate,25918,Colby Duncan,1/9/2022 0:00,231,Bricklayer B,1859
1,The Parkview at Golden Gate,23890,Donovan Ryan,1/9/2022 0:00,231,Bricklayer B,1859
1,The Parkview at Golden Gate,23254,Brayden Schmidt,1/9/2022 0:00,231,Bricklayer B,1859
1,The Parkview at Golden Gate,23891,Damian Medina,1/9/2022 0:00,231,Bricklayer B,1859
1,The Parkview at Golden Gate,27118,Landon Patel,1/9/2022 0:00,231,Bricklayer B,1859
1,The Parkview at Golden Gate,22997,Derrick Spencer,1/9/2022 0:00,231,Bricklayer B,1212
1,The Parkview at Golden Gate,23215,Jaylen Castro,1/9/2022 0:00,231,Bricklayer B,1212
1,The Parkview at Golden Gate,23239,Trent Carroll,1/9/2022 0:00,231,Bricklayer B,1859
1,The Parkview at Golden Gate,28969,Trey Pierce,1/9/2022 0:00,231,Bricklayer B,1212
1,The Parkview at Golden Gate,25360,Josef Stark,1/9/2022 0:00,231,Bricklayer B,"1286,36"
1,The Parkview at Golden Gate,24145,Abraham Kelley,1/9/2022 0:00,231,Bricklayer B,1212
1,The Parkview at Golden Gate,28534,Kenny Gross,1/9/2022 0:00,231,Bricklayer B,1859
1,The Parkview at Golden Gate,30374,Chance Payne,1/9/2022 0:00,231,Bricklayer B,"1559,16"
1,The Parkview at Golden Gate,30058,Marc Cunningham,1/9/2022 0:00,231,Bricklayer B,1859
1,The Parkview at Golden Gate,21241,Braden Herrera,1/9/2022 0:00,231,Bricklayer B,1859
1,The Parkview at Golden Gate,26443,Chad Berry,1/9/2022 0:00,231,Bricklayer B,1859
1,The Parkview at Golden Gate,28586,Frank Weaver,1/9/2022 0:00,231,Bricklayer B,1859
1,The Parkview at Golden Gate,24558,Mike Carey,1/9/2022 0:00,231,Bricklayer B,1859
1,The Parkview at Golden Gate,23180,Pedro Stephens,1/9/2022 0:00,231,Bricklayer B,"1139,39"
1,The Parkview at Golden Gate,25404,Armando Andrews,1/9/2022 0:00,231,Bricklayer B,1859
1,The Parkview at Golden Gate,25887,Kobe Johnston,1/9/2022 0:00,231,Bricklayer B,1859
1,The Parkview at Golden Gate,23735,Cooper Riley,1/9/2022 0:00,4,Painter,1859
1,The Parkview at Golden Gate,30231,Elias Carpenter,1/9/2022 0:00,235,Painter A,1212
1,The Parkview at Golden Gate,30858,Darion Nash,1/9/2022 0:00,235,Painter A,"1333,2"
1,The Parkview at Golden Gate,30754,Izaiah Bond,1/9/2022 0:00,236,Painter B,"1739,06"
1,The Parkview at Golden Gate,30554,Kareem Huff,1/9/2022 0:00,236,Painter B,"1735,07"
1,The Parkview at Golden Gate,31483,Efren Hurley,1/9/2022 0:00,236,Painter B,"2028,84"
1,The Parkview at Golden Gate,31547,Gideon Mays,1/9/2022 0:00,236,Painter B,"1539,12"
1,The Parkview at Golden Gate,30528,Rohan Hood,1/9/2022 0:00,236,Painter B,1859
1,The Parkview at Golden Gate,31527,Jovani McMillan,1/9/2022 0:00,236,Painter B,"1679,04"
1,The Parkview at Golden Gate,30246,Damien Carlson,1/9/2022 0:00,7,General Services Assistant,1212
1,The Parkview at Golden Gate,24877,Zackary Matthews,1/9/2022 0:00,7,General Services Assistant,1212
1,The Parkview at Golden Gate,23256,Albert Montgomery,1/9/2022 0:00,7,General Services Assistant,1212
1,The Parkview at Golden Gate,23166,Dante Richards,1/9/2022 0:00,7,General Services Assistant,1212
1,The Parkview at Golden Gate,25265,Josue Willis,1/9/2022 0:00,7,General Services Assistant,1212
1,The Parkview at Golden Gate,28958,Leonardo Vargas,1/9/2022 0:00,7,General Services Assistant,1212
1,The Parkview at Golden Gate,28442,Mathew Lawrence,1/9/2022 0:00,7,General Services Assistant,1212
1,The Parkview at Golden Gate,29119,Alberto Lawson,1/9/2022 0:00,7,General Services Assistant,1212
1,The Parkview at Golden Gate,28970,Curtis Morrison,1/9/2022 0:00,7,General Services Assistant,1212
1,The Parkview at Golden Gate,27112,Dennis Garza,1/9/2022 0:00,7,General Services Assistant,1212
1,The Parkview at Golden Gate,28826,Jerry Guzman,1/9/2022 0:00,7,General Services Assistant,1212
1,The Parkview at Golden Gate,25465,Miles Larson,1/9/2022 0:00,7,General Services Assistant,1212
1,The Parkview at Golden Gate,28366,Dominick Franklin,1/9/2022 0:00,7,General Services Assistant,1212
1,The Parkview at Golden Gate,30376,Zachery Mendez,1/9/2022 0:00,7,General Services Assistant,"1016,52"
1,The Parkview at Golden Gate,30728,Howard Chase,1/9/2022 0:00,7,General Services Assistant,"1156,63"
1,The Parkview at Golden Gate,30819,Jairo Foley,1/9/2022 0:00,7,General Services Assistant,"1236,4"
1,The Parkview at Golden Gate,31258,Savion Sellers,1/9/2022 0:00,7,General Services Assistant,"1196,52"
1,The Parkview at Golden Gate,30526,Markus Combs,1/9/2022 0:00,7,General Services Assistant,"1236,4"
1,The Parkview at Golden Gate,24153,Nickolas Harvey,1/9/2022 0:00,7,General Services Assistant,1212
1,The Parkview at Golden Gate,31254,Jacoby McCall,1/9/2022 0:00,7,General Services Assistant,"1196,52"
1,The Parkview at Golden Gate,31768,Adrien Chung,1/9/2022 0:00,7,General Services Assistant,"1236,4"
1,The Parkview at Golden Gate,30324,Ricky Welch,1/9/2022 0:00,7,General Services Assistant,1212
1,The Parkview at Golden Gate,31341,Deshaun Calhoun,1/9/2022 0:00,7,General Services Assistant,"1236,4"
1,The Parkview at Golden Gate,29407,Damon Burton,1/9/2022 0:00,7,General Services Assistant,1212
1,The Parkview at Golden Gate,31486,Phoenix Crosby,1/9/2022 0:00,7,General Services Assistant,"1195,19"
1,The Parkview at Golden Gate,30111,Arturo Fuller,1/9/2022 0:00,7,General Services Assistant,1212
1,The Parkview at Golden Gate,30463,Saul Weber,1/9/2022 0:00,7,General Services Assistant,"1236,4"
1,The Parkview at Golden Gate,31340,Josh Gillespie,1/9/2022 0:00,7,General Services Assistant,"1236,4"
1,The Parkview at Golden Gate,31343,Vernon Ellison,1/9/2022 0:00,7,General Services Assistant,"1236,4"
1,The Parkview at Golden Gate,31694,Blaise Moyer,1/9/2022 0:00,7,General Services Assistant,"1076,86"
1,The Parkview at Golden Gate,31336,Korey Mora,1/9/2022 0:00,7,General Services Assistant,"1236,4"
1,The Parkview at Golden Gate,31511,Luciano Case,1/9/2022 0:00,10,Watchman,"1236,4"
1,The Parkview at Golden Gate,23143,Blaze Ayers,1/9/2022 0:00,10,Watchman,"1236,4"
1,The Pines at Windward,31789,Harvey Choi,1/9/2022 0:00,44,Construction Manager,"1052,17"
1,The Pines at Windward,30330,Pablo Walters,1/9/2022 0:00,12,Storekeeper,1859
1,The Pines at Windward,28000,Elijah Mitchell,1/9/2022 0:00,20,Trainee,950
1,The Pines at Windward,27497,Alfredo Little,1/9/2022 0:00,7,General Services Assistant,1400
1,The Pines at Windward,24824,Carl Davidson,1/9/2022 0:00,232,Carpenter B,1859
1,The Pines at Windward,21652,Grayson Holland,1/9/2022 0:00,232,Carpenter B,"1053,43"
1,The Pines at Windward,23889,Tommy Schneider,1/9/2022 0:00,232,Carpenter B,1859
1,The Pines at Windward,25408,Lorenzo Wong,1/9/2022 0:00,107,Foreman,1859
1,The Pines at Windward,21599,Roman Curtis,1/9/2022 0:00,107,Foreman,"3610,6"
1,The Pines at Windward,27261,Brent Delgado,1/9/2022 0:00,29,Civil Engineer,3500
1,The Pines at Windward,31667,Michelle Haney,1/9/2022 0:00,20,Trainee,950
1,The Pines at Windward,23242,Ramon Pena,1/9/2022 0:00,96,Construction Foreman,"2145,4"
1,The Pines at Windward,27709,Lawrence Rios,1/9/2022 0:00,102,Gantry Crane Operator,"2231,5"
1,The Pines at Windward,27330,Moises Douglas,1/9/2022 0:00,102,Gantry Crane Operator,"1562,04"
1,The Pines at Windward,23257,Tre Larsen,1/9/2022 0:00,6,Concrete Mixer Operator,"1236,4"
1,The Pines at Windward,28116,Jack Baker,1/9/2022 0:00,2,Bricklayer,1859
1,The Pines at Windward,29153,Tristen Guerrero,1/9/2022 0:00,233,Bricklayer A,1212
1,The Pines at Windward,27582,Tyrese Keller,1/9/2022 0:00,233,Bricklayer A,1212
1,The Pines at Windward,29343,Salvador Bates,1/9/2022 0:00,233,Bricklayer A,1212
1,The Pines at Windward,28742,Quentin Barrett,1/9/2022 0:00,233,Bricklayer A,1212
1,The Pines at Windward,28945,Emanuel Stanley,1/9/2022 0:00,233,Bricklayer A,1212
1,The Pines at Windward,25058,Garrison Garrison,1/9/2022 0:00,231,Bricklayer B,"1799,03"
1,The Pines at Windward,23813,Rodney Powers,1/9/2022 0:00,231,Bricklayer B,1859
1,The Pines at Windward,23757,Ernesto Leonard,1/9/2022 0:00,231,Bricklayer B,1859
1,The Pines at Windward,24128,Zechariah Mathews,1/9/2022 0:00,231,Bricklayer B,1859
1,The Pines at Windward,28041,Kody Gregory,1/9/2022 0:00,231,Bricklayer B,1859
1,The Pines at Windward,30865,Aldo Vincent,1/9/2022 0:00,231,Bricklayer B,1859
1,The Pines at Windward,23250,Craig Santiago,1/9/2022 0:00,231,Bricklayer B,1212
1,The Pines at Windward,24574,Isiah Chambers,1/9/2022 0:00,231,Bricklayer B,1859
1,The Pines at Windward,32179,Sierra Kaiser,1/9/2022 0:00,231,Bricklayer B,1749
1,The Pines at Windward,25178,Tyson Wade,1/9/2022 0:00,231,Bricklayer B,1212
1,The Pines at Windward,24170,Camden Parks,1/9/2022 0:00,231,Bricklayer B,1859
1,The Pines at Windward,28954,Marcos Ray,1/9/2022 0:00,231,Bricklayer B,1859
1,The Pines at Windward,9889,Braxton Estrada,1/9/2022 0:00,231,Bricklayer B,"1053,43"
1,The Pines at Windward,24838,Jeffery Beck,1/9/2022 0:00,231,Bricklayer B,1859
1,The Pines at Windward,28405,Trevon McDaniel,1/9/2022 0:00,231,Bricklayer B,1212
1,The Pines at Windward,31138,Dallin Wu,1/9/2022 0:00,231,Bricklayer B,"1177,37"
1,The Pines at Windward,23899,Marvin Contreras,1/9/2022 0:00,231,Bricklayer B,1859
1,The Pines at Windward,27752,Lukas Vaughn,1/9/2022 0:00,230,Doorman,1212
1,The Pines at Windward,28830,Jamal Norris,1/9/2022 0:00,230,Doorman,1212
1,The Pines at Windward,29698,Malcolm Vazquez,1/9/2022 0:00,222,Grout Applicator,1212
1,The Pines at Windward,28054,Zackery Holt,1/9/2022 0:00,222,Grout Applicator,1212
1,The Pines at Windward,31510,Tyrek Shepard,1/9/2022 0:00,7,General Services Assistant,"1236,4"
1,The Pines at Windward,30723,Junior Callahan,1/9/2022 0:00,7,General Services Assistant,"1196,52"
1,The Pines at Windward,27304,Reginald Neal,1/9/2022 0:00,7,General Services Assistant,1212
1,The Pines at Windward,28117,Weston Dawson,1/9/2022 0:00,7,General Services Assistant,1212
1,The Pines at Windward,29739,Graham Love,1/9/2022 0:00,7,General Services Assistant,1212
1,The Pines at Windward,30933,Santos Snow,1/9/2022 0:00,7,General Services Assistant,"1112,76"
1,The Pines at Windward,28125,Billy Warner,1/9/2022 0:00,7,General Services Assistant,1212
1,The Pines at Windward,29694,Kai Baldwin,1/9/2022 0:00,7,General Services Assistant,1212
1,The Pines at Windward,29697,Davis Graves,1/9/2022 0:00,7,General Services Assistant,1212
1,The Pines at Windward,28609,Johnathon Hale,1/9/2022 0:00,7,General Services Assistant,1212
1,The Pines at Windward,28042,Chris Mann,1/9/2022 0:00,7,General Services Assistant,1212
1,The Pines at Windward,28942,Zachariah Dominguez,1/9/2022 0:00,7,General Services Assistant,1212
1,The Pines at Windward,30868,Travon Villarreal,1/9/2022 0:00,7,General Services Assistant,"1236,4"
1,The Pines at Windward,27291,Dean Terry,1/9/2022 0:00,7,General Services Assistant,1212
1,The Pines at Windward,31572,Royce Bentley,1/9/2022 0:00,7,General Services Assistant,"1236,4"
1,The Pines at Windward,27675,Rene Padilla,1/9/2022 0:00,7,General Services Assistant,1212
1,The Pines at Windward,30479,Jean Pittman,1/9/2022 0:00,7,General Services Assistant,"1236,4"
1,The Pines at Windward,27672,Clay Page,1/9/2022 0:00,7,General Services Assistant,1212
1,The Pines at Windward,30476,Willie Higgins,1/9/2022 0:00,7,General Services Assistant,"1236,4"
1,The Pines at Windward,29871,Demetrius Park,1/9/2022 0:00,7,General Services Assistant,1212
1,The Pines at Windward,31747,Isai Horne,1/9/2022 0:00,7,General Services Assistant,"1236,4"
1,The Pines at Windward,32167,Katelyn Holder,1/9/2022 0:00,7,General Services Assistant,"1236,4"
1,The Pines at Windward,30758,Shemar Dalton,1/9/2022 0:00,7,General Services Assistant,"1156,63"
1,The Pines at Windward,29741,Desmond Horton,1/9/2022 0:00,7,General Services Assistant,1212
1,The Pines at Windward,30711,Kellen Heath,1/9/2022 0:00,7,General Services Assistant,"1196,52"
1,The Pines at Windward,26483,Terrance Espinoza,1/9/2022 0:00,7,General Services Assistant,"1236,4"
1,The Pines at Windward,26580,Camron Griffith,1/9/2022 0:00,7,General Services Assistant,"1236,4"
1,The Pines at Windward,25789,Connor Ramirez,1/9/2022 0:00,7,General Services Assistant,1212
1,The Pines at Windward,31141,Marcel McClain,1/9/2022 0:00,7,General Services Assistant,"1236,4"
1,The Pines at Windward,29113,Quinton Lyons,1/9/2022 0:00,7,General Services Assistant,1212
1,The Pines at Windward,30971,Estevan Zamora,1/9/2022 0:00,7,General Services Assistant,"1112,76"
1,The Pines at Windward,27833,Mauricio Bowen,1/9/2022 0:00,7,General Services Assistant,1212
1,The Pines at Windward,32162,Andrea Chaney,1/9/2022 0:00,27,Safety Technician,2800
1,The Pines at Windward,28119,Kade Hardy,1/9/2022 0:00,10,Watchman,1212
1,The Pines at Windward,29776,Kristian Swanson,1/9/2022 0:00,10,Watchman,1212
1,The Greens at Fairway Hills,24941,Gage Snyder,1/9/2022 0:00,44,Construction Manager,1859
1,The Greens at Fairway Hills,31776,Kian Yu,1/9/2022 0:00,12,Storekeeper,"1218,66"
1,The Greens at Fairway Hills,31777,Maximiliano Woodward,1/9/2022 0:00,246,Iron Worker A,"1333,2"
1,The Greens at Fairway Hills,31531,Deontae Pugh,1/9/2022 0:00,5,Iron Worker B,"1679,04"
1,The Greens at Fairway Hills,32157,Madeline McKnight,1/9/2022 0:00,5,Iron Worker B,"2098,8"
1,The Greens at Fairway Hills,31102,Carlton Stafford,1/9/2022 0:00,5,Iron Worker B,"1239,33"
1,The Greens at Fairway Hills,31063,Dylon Orozco,1/9/2022 0:00,5,Iron Worker B,"1239,33"
1,The Greens at Fairway Hills,25759,Marquis Luna,1/9/2022 0:00,7,General Services Assistant,"1246,3"
1,The Greens at Fairway Hills,30027,Dane Chandler,1/9/2022 0:00,3,Carpenter,1212
1,The Greens at Fairway Hills,28423,Norman Gates,1/9/2022 0:00,3,Carpenter,"1196,52"
1,The Greens at Fairway Hills,21662,Elian Cross,1/9/2022 0:00,232,Carpenter B,1859
1,The Greens at Fairway Hills,23147,Oliver May,1/9/2022 0:00,232,Carpenter B,1859
1,The Greens at Fairway Hills,21643,Felipe Blair,1/9/2022 0:00,232,Carpenter B,"1053,43"
1,The Greens at Fairway Hills,31982,Vincenzo Rowland,1/9/2022 0:00,232,Carpenter B,"1083,25"
1,The Greens at Fairway Hills,23173,Todd Daniel,1/9/2022 0:00,232,Carpenter B,1859
1,The Greens at Fairway Hills,21625,Fidel David,1/9/2022 0:00,232,Carpenter B,"1679,04"
1,The Greens at Fairway Hills,23200,Gaige McMahon,1/9/2022 0:00,232,Carpenter B,"2028,84"
1,The Greens at Fairway Hills,21668,Neal Dunlap,1/9/2022 0:00,232,Carpenter B,"2028,84"
1,The Greens at Fairway Hills,21591,Walker Simon,1/9/2022 0:00,107,Foreman,1859
1,The Greens at Fairway Hills,31062,Mitchel Barry,1/9/2022 0:00,241,Reinforcement Foreman,2720
1,The Greens at Fairway Hills,21650,Mateo Dennis,1/9/2022 0:00,96,Construction Foreman,"3831,08"
1,The Greens at Fairway Hills,27512,Ezra Quinn,1/9/2022 0:00,231,Bricklayer B,"1053,43"
1,The Greens at Fairway Hills,23195,Damion Moss,1/9/2022 0:00,231,Bricklayer B,1859
1,The Greens at Fairway Hills,23753,Francis Doyle,1/9/2022 0:00,230,Doorman,1212
1,The Greens at Fairway Hills,31476,Matteo Hahn,1/9/2022 0:00,7,General Services Assistant,"1195,19"
1,The Greens at Fairway Hills,24811,Byron Stevenson,1/9/2022 0:00,7,General Services Assistant,"1236,4"
1,The Greens at Fairway Hills,28243,Tate McLaughlin,1/9/2022 0:00,7,General Services Assistant,1212
1,The Greens at Fairway Hills,23685,Reid Rojas,1/9/2022 0:00,7,General Services Assistant,1212
1,The Greens at Fairway Hills,28859,Randall Singh,1/9/2022 0:00,7,General Services Assistant,1212
1,The Greens at Fairway Hills,31198,Clifford English,1/9/2022 0:00,7,General Services Assistant,"1236,4"
1,The Greens at Fairway Hills,27631,Ronaldo Bender,1/9/2022 0:00,7,General Services Assistant,"1195,19"
1,The Greens at Fairway Hills,27294,Frederick McKinney,1/9/2022 0:00,7,General Services Assistant,1212
1,The Greens at Fairway Hills,31267,Don Weeks,1/9/2022 0:00,27,Safety Technician,"2619,35"
1,The Crossings at Falcon Point,31660,Paxton Ali,1/9/2022 0:00,44,Construction Manager,"1916,13"
1,The Crossings at Falcon Point,32213,Sara Gamble,1/9/2022 0:00,12,Storekeeper,"1258,18"
1,The Crossings at Falcon Point,29418,Bennett Yang,1/9/2022 0:00,12,Storekeeper,1870
1,The Crossings at Falcon Point,28507,Deven Farmer,1/9/2022 0:00,20,Trainee,950
1,The Crossings at Falcon Point,28537,Maximilian Hines,1/9/2022 0:00,20,Trainee,950
1,The Crossings at Falcon Point,27245,Cedric Molina,1/9/2022 0:00,3,Carpenter,1870
1,The Crossings at Falcon Point,28460,Sawyer Goodwin,1/9/2022 0:00,3,Carpenter,1870
1,The Crossings at Falcon Point,28143,Issac Brady,1/9/2022 0:00,3,Carpenter,1870
1,The Crossings at Falcon Point,9134,Mohamed Blake,1/9/2022 0:00,84,Purchaser,"2461,3"
1,The Crossings at Falcon Point,30541,Titus Randall,1/9/2022 0:00,228,Foreman I,2900
1,The Crossings at Falcon Point,28795,Wade Wolf,1/9/2022 0:00,214,Foreman II,"3109,92"
1,The Crossings at Falcon Point,29783,Uriel Juarez,1/9/2022 0:00,215,Foreman III,"3747,8"
1,The Crossings at Falcon Point,27201,Tomas Hodges,1/9/2022 0:00,215,Foreman III,"3385,11"
1,The Crossings at Falcon Point,31461,Prince Harding,1/9/2022 0:00,20,Trainee,950
1,The Crossings at Falcon Point,31088,Syed Shannon,1/9/2022 0:00,242,Waterproofing Technician,1496
1,The Crossings at Falcon Point,31810,Rasheed Nixon,1/9/2022 0:00,247,Tile Layer,"1986,6"
1,The Crossings at Falcon Point,32193,Kimberly Vang,1/9/2022 0:00,247,Tile Layer,"1258,18"
1,The Crossings at Falcon Point,28039,Marquise Carson,1/9/2022 0:00,7,General Services Assistant,1221
1,The Crossings at Falcon Point,30705,Darrius Hensley,1/9/2022 0:00,112,Junior Construction Worker,"1181,61"
1,The Crossings at Falcon Point,28688,Ronnie Hubbard,1/9/2022 0:00,112,Junior Construction Worker,1221
1,The Crossings at Falcon Point,28813,Rogelio Duran,1/9/2022 0:00,112,Junior Construction Worker,1221
1,The Crossings at Falcon Point,23339,Allan Cannon,1/9/2022 0:00,97,Construction Foreman I,"2013,2"
1,The Crossings at Falcon Point,29036,Noe Hammond,1/9/2022 0:00,101,Tower Crane Operator,1870
1,The Crossings at Falcon Point,28027,Terrence Mack,1/9/2022 0:00,101,Tower Crane Operator,1870
1,The Crossings at Falcon Point,23472,Deshawn Tate,1/9/2022 0:00,101,Tower Crane Operator,1870
1,The Crossings at Falcon Point,23329,Brayan Saunders,1/9/2022 0:00,101,Tower Crane Operator,1870
1,The Crossings at Falcon Point,31030,Dexter Kline,1/9/2022 0:00,6,Concrete Mixer Operator,"1620,67"
1,The Crossings at Falcon Point,27409,Alfonso Carrillo,1/9/2022 0:00,6,Concrete Mixer Operator,1870
1,The Crossings at Falcon Point,30872,German Melton,1/9/2022 0:00,2,Bricklayer,1870
1,The Crossings at Falcon Point,23387,Tyree Wise,1/9/2022 0:00,2,Bricklayer,1870
1,The Crossings at Falcon Point,30230,Tyrell Ingram,1/9/2022 0:00,2,Bricklayer,1870
1,The Crossings at Falcon Point,30871,Quinten Oneill,1/9/2022 0:00,2,Bricklayer,1870
1,The Crossings at Falcon Point,29971,Jerome Barton,1/9/2022 0:00,2,Bricklayer,1870
1,The Crossings at Falcon Point,29839,Leonard Deleon,1/9/2022 0:00,2,Bricklayer,1870
1,The Crossings at Falcon Point,31143,Nick Nolan,1/9/2022 0:00,2,Bricklayer,"1184,33"
1,The Crossings at Falcon Point,29426,Will Harrington,1/9/2022 0:00,2,Bricklayer,1870
1,The Crossings at Falcon Point,31007,Devante Kemp,1/9/2022 0:00,2,Bricklayer,1683
1,The Crossings at Falcon Point,31017,Thaddeus Hurst,1/9/2022 0:00,2,Bricklayer,1683
1,The Crossings at Falcon Point,23355,Devonte Parsons,1/9/2022 0:00,2,Bricklayer,1870
1,The Crossings at Falcon Point,31115,Sammy Merritt,1/9/2022 0:00,2,Bricklayer,"1246,67"
1,The Crossings at Falcon Point,18009,Neil Mejia,1/9/2022 0:00,2,Bricklayer,1870
1,The Crossings at Falcon Point,30881,Perry Shields,1/9/2022 0:00,2,Bricklayer,1870
1,The Crossings at Falcon Point,31301,Kristofer Leblanc,1/9/2022 0:00,2,Bricklayer,"1730,26"
